feedId,descr,trim_audio
16476,"Crowley County Sheriff, Fire and EMS",False
16479,Anamoose Fire Protection District Dispatch,False
16503,Enderlin Rural Fire Protection District Dispatch,False
16515,Stafford EMS,False
16518,Franklin County Public Safety,False
16522,Wanaque Borough Fire Dispatch,False
16523,South Foster Fire Dispatch,False
16527,Ozark Fire Dispatch,False
16533,Rogers Fire,False
16544,Ansley Fire and Rescue Dispatch,False
16545,Alpine Volunteer Fire Dispatch,False
16567,Williamson Fire Dispatch,False
16587,Arbor Hose Fire,False
16601,Boling Fire Dispatch,False
16603,Bloomingdale Fire Dispatch,False
16610,Williams Bay Fire and EMS,False
16625,St. Francois County Fire,False
16634,Scott County Fire Departments,False
16643,Science Hill Fire Dispatch,False
16648,"Bellingham Police, Fire and EMS Dispatch",False
16673,Cedar Grove Ambulance and Rescue ,False
16674,Carthage Fire Dispatch,False
16678,Burleson County Fire Association,False
16691,Montville and Medina Townships Police,False
16717,Fannin County Fire Dispatch,False
16719,"East Brunswick, South River and Spotswood Fire / EMS",False
16720,Lincoln County Fire Departments,False
16726,Bryan County Fire Departments,False
16759,Community Four Volunteer Fire,False
16761,"Stokes County Sheriff, Fire and EMS Dispatch, King Police",True
16788,Cherokee County Sheriff Dispatch,False
16790,Cimarron Community Ambulance,False
16793,Chester Township Volunteer Fire Dispatch,False
16802,"Vermilion County, Rossville, Hoopeston and Danville Fire Departments",False
16824,Greenup County Public Safety,False
16830,Hay Springs Fire Dispatch,False
16835,Atlantic County Fire and EMS - Digital,False
16857,Marinette County Fire Dispatch,False
16872,James Canyon Volunteer Fire Dispatch,False
16873,Holbrook Volunteer Fire Dispatch,False
16877,Sixth Ward Fire,False
16880,Utica Fire Protection District ,False
16895,"Allegheny County West Police, Fire, and EMS, South Fire",False
16904,Outagamie County Public Safety,False
16923,Union County and North Carolina State Fire,True
16928,Nutley Fire Dispatch,False
16939,Boxborough Fire Dispatch,False
16973,"DuComm Police 1 East - Lombard, and Villa Park",False
16978,Ulster Hose Company 5 Fire Ground,False
16984,"Tillamook County Police, Fire, EMS, EM, and Public Works",False
16992,Eastport Peninsula Fire,False
16999,Ashland County Sheriff and Fire,False
17008,Hico Volunteer Fire ,False
17015,Whitbourne Fire and Rescue,False
17020,Woods Volunteer Fire,False
17022,"Jasper County Sheriff, Indiana State Police Districts 13 & 14",True
17027,"Verona Police, Fire, and EMS",False
17037,Brunswick Fire,False
17048,Little Ferry Fire Dispatch,False
17050,"Sharon and Foxboro Police/Fire, State Police Dispatch Troop H3",False
17057,Bedford Fire Dispatch,False
17068,West Harrison Fire Dispatch,False
17086,Burlington City Police,True
17090,Piscataway Board of Fire Commissioners District 2,False
17102,"Spokane County Sheriff and Fire, Spokane City Police / Fire - Digital",False
17112,NSW RFS - Central Coast District,True
17131,Youngstown Fire,False
17150,Vermont Fire Protection District,False
17208,Johnston County Firefighters Association,False
17213,"Dane County Fire, Sun Prairie Police and Fire",False
17228,"Hanover Township Fire and EMS, Morris County Fire",False
17243,Danbury Fire and EMS,False
17249,Moran Volunteer Fire,False
17250,Levy County Public Safety,False
17253,Libby Volunteer Ambulance,False
17263,Lincoln County EMS,False
17285,Bloomfield Center Fire,True
17295,Chelsea Fire Dispatch,False
17310,Philadelphia Police Dispatch - Central,False
17317,Muleshoe Fire ,False
17325,Warren County Fire and EMS ,False
17354,Rochester Fire Dispatch,False
17355,"Upshur County Police, Fire and EMS",False
17360,Monte Vista Fire Protection District,False
17361,GVW Fire,False
17381,St. Vincent Fire,False
17396,Dent County Fire Protection District,False
17406,Marystown Volunteer Fire,False
17430,"Tulsa, Creek, Rogers and Wagoner Counties Public Safety",False
17448,Missouri State Highway Patrol - Troop F,False
17464,Grand Ridge Fire,False
17484,Columbia and Sauk Counties Public Safety,False
17505,Grant County Fire,False
17506,Highland Park Volunteer Fire,False
17508,Summit EMS,False
17509,Barrington Fire and Rescue,False
17510,Oak Grove Fire and Rescue,False
17518,Freeport Fire and Rescue,False
17526,South Sabine Fire,False
17527,Decatur County Fire Association,False
17537,Independence Fire Protection District,False
17544,Atlanta Fire Pager,False
17551,Watch Hill Fire,False
17553,Knowles Fire,False
17580,Clements Volunteer Fire,False
17581,Linden Volunteer Fire,False
17583,East Montpelier Fire,False
17586,Logan Fire,False
17595,Moriarty Fire,False
17603,New Prospect Fire and Rescue,False
17611,Bowie Fire,False
17619,Brownfield Fire,False
17621,Roger Mills County Fire and EM,False
17645,Hemphill Volunteer Fire,False
17646,Mott Volunteer Fire Brigade,False
17657,Bergenfield Volunteer Ambulance Corps,False
17658,Tenafly Fire,False
17659,Dumont Fire,False
17663,Westerly Ambulance Corp,False
17697,Frenchville Fire Dispatch,False
17709,Blackstone Fire,False
17713,Wellington Fire,False
17718,Stanford Fire,False
17721,AOC Fire Brigade,False
17728,Marion County Sheriff Dispatch,False
17729,La Vergne Fire,False
17739,Corona Police and Fire,False
17743,Estancia Volunteer Fire,False
17752,"St Croix County Sheriff, Fire and EMS, State Patrol Eau Claire Post",False
17754,Totowa Fire,False
17755,Dumont Volunteer Ambulance Corps,False
17772,Washburn Fire,False
17774,Red River County Fire,False
17777,Hendricks County Fire - Dispatch,False
17811,Woodall Volunteer Fire,False
17825,Falls County Fire Association,False
17852,Hillside Fire,False
17855,Blue Township Fire,False
17859,Miami Roberts EMS,False
17864,North Franklin Fire Communications,False
17865,South Franklin Fire Communications,False
17866,Franklin EMS,False
17871,Sherwood Shores Fire,False
17879,Perry County EMS,False
17881,Tell City Fire,False
17884,Verdigris Fire,False
17885,Salisbury Fire,False
17887,Red Bank Fire,False
17889,Galena Park Fire,False
17903,Rockingham County Public Safety,False
17909,Aurora Fire,False
17914,Cherokee Volunteer Fire,False
17925,Missouri State Highway Patrol - Troop C,False
17927,Huron County Fire and EMS,False
17932,Midland Valley Fire,False
17933,New Market Fire,False
17938,Madison Fire,False
17945,Rochester Fire,False
17965,Metuchen Fire,False
17970,Porter Fire Dispatch,False
17972,Jenks Fire,False
17973,Sandusky Fire,False
17974,Grand Manan Fire,False
17976,Blanchester Marion Fire,False
17977,Fort Stockton Fire,False
17980,Ragland Fire Dispatch,False
17984,DeBaca County Fire and Rescue,False
17985,DeBaca County Valley and Lake Fire,False
17986,Tucumcari Mountain Fire Dispatch,False
17989,McGregor Fire,False
17990,Collins Fire,False
17998,North Sabine Fire,False
17999,Middle Township Volunteer Fire,False
18004,Fairfield Fire,False
18009,Cooper Fire,False
18015,Nicholas County Fire,False
18017,Pointe Coupee Fire District 4,False
18019,McGregor EMS,False
18024,Rosemount Fire Dispatch,False
18026,Nixon Fire,False
18027,Hartsville Fire,False
18029,Gonzales City Fire,False
18030,Foreman Fire,False
18036,Monroe County Fire,False
18044,Ocean City Fire Rescue,False
18058,Mahwah Fire,False
18063,Staunton Fire,False
18094,North Little Rock Police Dispatch 1,False
18122,Deaver-Frannie Fire,False
18132,Rehoboth Police and Fire,True
18140,"Rockwall City Police, Fire, and EMS",True
18152,Sarasota County Fire,False
18156,Haledon Fire,False
18166,Cortland County Fire and EMS,False
18172,Woodville Volunteer Fire,False
18173,Higginson Fire,False
18175,Pompton Lakes Fire,False
18185,Cleveland Volunteer Fire,False
18200,Robeson County Fire and EMS,False
18212,Tarkington Fire,False
18222,Prentice Fire,False
18241,Marlboro Fire District 1,False
18244,Middlesex County Fire - Tac 1 and 3,False
18248,Langley Volunteer Fire,False
18265,South Central Region Area Police,False
18266,South Central Region Area Fire and EMS,False
18278,Logan-Trivoli Fire and Rescue ,False
18338,Auburn Police and Fire,True
18341,Remington Volunteer Fire,False
18342,Riverdale Volunteer Fire,False
18353,Stone Harbor Fire,False
18360,Bergenfield Fire,False
18363,Newton County ESD - South,False
18380,North Arlington Fire Dispatch,False
18389,Woodbridge Fire,False
18393,West Milford Police,False
18407,"Lee County Sheriff, Fire, EMS, and Public Works",False
18420,Seneca County Fire and EMS Dispatch,False
18422,Washington County Public Safety,False
18430,Darlington County Fire Dispatch,False
18435,Los Angeles City Fire and EMS Dispatch - North Division ,False
18448,North Palos Fire Dispatch,False
18450,Boone County Fire and EMS Dispatch,False
18451,South Houston Fire,False
18452,Sheridan County Fire Dispatch,False
18459,Footville Fire and EMS,False
18461,West Milford First Aid,False
18474,"Parkersburg and Vienna Public Safety, West Virginia State Police",False
18475,Jenkins Fire,False
18478,Leominster Police and Fire Dispatch,True
18485,Grimes County Public Safety,False
18489,Billings County EMS,False
18490,Belfield Ambulance,False
18498,Hardin County Sheriff and Ohio State Patrol,False
18506,Clyde Fire,False
18512,Georgia Fire and Rescue Dispatch,False
18517,Altamont Fire,False
18540,Simpsonville Volunteer Fire,False
18541,Orange Fire Dispatch,True
18542,Seldovia Volunteer Fire and EMS,False
18551,Spearman EMS,False
18562,Cloudcroft Fire,False
18570,New Maryland Fire,False
18575,West Carrol County Fire,False
18578,Max Rural Fire,False
18579,Monte Vista Ambulance,False
18587,Big Pine Fire,False
18593,Slinger Fire,False
18604,Woodford County Fire and EMS - West,False
18614,Clancy Volunteer Fire,False
18629,Detroit Fire,False
18639,Londonderry Police and Fire,False
18647,"Morris Police, Fire and  EMS",False
18648,Yoakum Volunteer Fire,False
18656,"Salt Lake City / County Police, Fire and UHP ",False
18663,Newburyport Fire,False
18666,Scurry County EMS,False
18694,Collierville Police Dispatch,False
18696,Caruthersville Fire,False
18701,Chesterfield Township Fire,False
18707,Suffolk City Fire and Rescue,False
18720,Park Falls and Fifield Fire,False
18725,"Luzerne, Wyoming, and Lackawanna County Public Safety",False
18730,Maywood Fire,False
18732,Stone Bluff Fire,False
18733,Western Springs Fire,False
18743,Holden Fire,False
18753,Indianola Fire,False
18768,Waterbury Fire,False
18779,Berks County Fire B,False
18811,Flanagan Graymont Fire Protection District,False
18819,Anderson County Fire,False
18820,Chappaqua Volunteer Ambulance,False
18835,Shelby County Public Safety,False
18836,Philadelphia Police Dispatch - Northwest,False
18842,Gogebic County Fire and EMS,False
18865,Colusa Fire,False
18875,Ballinger Fire,False
18882,Bartley Fire and EMS,False
18891,Maljamar Fire,False
18895,Waterboro and Alfred Fire/EMS,False
18897,Union Township Fire Dispatch 1 / 2,False
18921,Joseph City Fire,False
18922,Carson Ambulace,False
18933,Keota Fire,False
18945,Ville Platte Fire,False
18946,Valhalla Volunteer Ambulance,False
18959,Lincoln Fire and Rescue,False
18960,Saddle Brook Fire,False
18965,Lincoln Parish Fire,False
18969,Jeffersonville Fire Ops,False
18975,Fairfield Fire,False
18981,Clinton County Fire and EMS,False
19000,Madison County Emergency Management Services,False
19028,Hartwell Fire,False
19029,Oakley Fire,False
19030,Frederic Township Fire,False
19033,Darke County Fire and EMS Dispatch,False
19037,Island County Public Safety,False
19047,"Richland, Jasper, Wayne, Edwards, Clay and Lawrence Counties Sheriff and Fire",False
19053,Dauphin County Fire - Digital,False
19069,Columbus Fire and EMS,False
19075,"Fauquier County Sheriff and Fire, Warrenton Police",False
19080,Sedgwick County Law Enforcement,False
19089,"New Bedford Police, Fire and EMS",False
19108,"South Berwick Police, Fire, and York Ambulance",False
19114,"Oregon State Police and DOT, Douglas County Sheriff, Fire / SAR",False
19119,Gove City Fire ,False
19129,East Rutherford Fire and Police,False
19159,Benkelman Fire,False
19169,"Stafford, Missouri City and Meadows Place Police and Fire",False
19197,Tatum Fire ,False
19210,Mitchell Fire,False
19222,Crawford VFD,False
19225,Greenbrier and Monroe Counties Public Safety,False
19260,Walker County Public Safety ,True
19282,South Hackensack Fire,False
19288,Dade County Public Safety,True
19303,Berkeley Heights Fire,False
19311,Shaw Island Fire,False
19312,Monument Fire,False
19313,Peach County Fire,False
19318,Ivesdale Fire,False
19322,Turtle Lake Fire,False
19335,Jonesboro Fire,False
19336,Snyder Fire,False
19342,Uriah Fire,False
19343,Galesburg Police and EMS Dispatch,False
19346,LA County Fire - U-1 & U-2 Countywide Dispatch (scan),False
19349,Albemarle County Fire and Rescue,False
19350,Winchell Fire,False
19375,"Winnebago County Sheriff and Fire, Oshkosh Police, Fire / EMS",False
19382,Leflore County Fire,False
19394,"Lake Mills Police/Fire, Jefferson County Sheriff, Fire and EMS",True
19396,Woodworth Fire,False
19401,Llano Volunteer Fire,False
19402,Stratford Fire,False
19403,Rosebud Fire Rescue,False
19405,Otsego County Fire Dispatch - Analog,False
19428,New Britain Fire and EMS,False
19436,Ridgewood EMS,False
19444,Crosby Fire,False
19459,Atoka Fire Dispatch,False
19462,Door County Law Dispatch,False
19463,St. Louis County Fire and EMS - South,False
19472,Jefferson County Fire and EMS - Digital,False
19498,Collierville Fire Dispatch,False
19503,Lee County Fire,False
19505,Heard County Fire,False
19510,Scarborough Fire,False
19515,Catt. Co. Fire and EMS and Greater Olean Area,True
19552,Concord Fire,False
19557,Moab Fire,False
19561,Rankin Fire,False
19575,Shiner Fire,False
19602,Bulls Gap Fire,False
19603,Masinasin Fire,False
19626,Arkadelphia Fire,False
19629,Pipestone Ambulance,False
19635,Norman's Cove-Long Cove Fire,False
19646,Rocky Hill Fire,True
19648,Montezuma County Public Safety,False
19652,Mono County Fire,False
19653,Sharpsburg Fire,False
19654,Owingsville Fire,False
19664,New Leipzig Ambulance,False
19670,Ellsworth Fire and EMS,False
19671,Rockmart Fire,False
19672,Grand Island Fire,False
19673,Plainsboro Fire Ops,False
19689,Bergen County Metro Fire and Rescue - East,False
19693,Thorndale Fire,False
19698,Jackson County Fire,False
19699,Kress Fire Rescue,False
19712,Alhambra Community Fire,False
19719,Osborne Rural Fire,False
19722,Marshall County Fire and Rescue,False
