directional_tail_area,estimate,holm_adjusted_tail_area,holm_family,holm_family_size,lower,metric,population,record_id,record_type,relative_change_percent,two_sided_tail_area,upper
0.2536,0.2110966470815896,1.0,same_window_sft_target_gaps,5,-0.39627818595443604,wer,main_primary_4098,prior_minus_no_context_r0,contrast,0.8875739644970445,0.5072,0.8393816667779993
0.1857,0.257832898172321,1.0,same_window_sft_target_gaps,5,-0.2851364634801151,cer,main_primary_4098,prior_minus_no_context_r0,contrast,,0.3714,0.8517372214326695
0.0002,0.5242233402526124,0.002,same_window_sft_target_gaps,5,0.2742950353572588,insertions_per_100_reference_words,main_primary_4098,prior_minus_no_context_r0,contrast,,0.0004,0.7813482671108065
0.0,7.054673721340393,0.0,same_window_sft_target_gaps,5,4.9816639299397885,keyword_occurrence_recall,main_primary_4098,prior_minus_no_context_r0,contrast,,0.0,9.276685433234478
1.0,0.0,1.0,same_window_sft_target_gaps,5,0.0,context_copy_rate,main_primary_4098,prior_minus_no_context_r0,contrast,,1.0,0.0
1.0,0.0,1.0,same_window_sft_target_gaps,5,0.0,prior_only_token_rate,main_primary_4098,prior_minus_no_context_r0,contrast,,1.0,0.0
1.0,0.0,1.0,same_window_sft_target_gaps,5,0.0,realized_trigram_yield_per_1000,main_primary_4098,prior_minus_no_context_r0,contrast,,1.0,0.0
1.0,0.0,1.0,same_window_sft_target_gaps,5,0.0,donor_null_copy_rate,main_primary_4098,prior_minus_no_context_r0,contrast,,1.0,0.0
1.0,0.0,1.0,same_window_sft_target_gaps,5,0.0,matched_excess_copy_rate,main_primary_4098,prior_minus_no_context_r0,contrast,,1.0,0.0
0.1653,-0.34127291278189986,1.0,same_window_sft_target_gaps,5,-1.06084976231297,wer,main_primary_4098,prior_minus_no_context_r1,contrast,-1.462164606572195,0.3306,0.3494191085119824
0.1043,-0.36308746736292363,1.0,same_window_sft_target_gaps,5,-0.9711930829154279,cer,main_primary_4098,prior_minus_no_context_r1,contrast,,0.2086,0.20333333083480404
0.1117,0.2251697568870279,0.234,same_window_sft_target_gaps,5,-0.15397411647308032,insertions_per_100_reference_words,main_primary_4098,prior_minus_no_context_r1,contrast,,0.2234,0.5752546430169834
0.0,5.173427395649611,0.0,same_window_sft_target_gaps,5,2.7823850422314917,keyword_occurrence_recall,main_primary_4098,prior_minus_no_context_r1,contrast,,0.0,7.625858443986792
0.3796,0.09690303605725625,1.0,same_window_sft_target_gaps,5,-0.595718816514875,context_copy_rate,main_primary_4098,prior_minus_no_context_r1,contrast,,0.7592,0.7868133289839933
0.4068,0.04303002520948773,1.0,same_window_sft_target_gaps,5,-0.4836234427063427,prior_only_token_rate,main_primary_4098,prior_minus_no_context_r1,contrast,,0.8136,0.49706733859043584
0.2268,-2.8024095515619933,1.0,same_window_sft_target_gaps,5,-10.852363064465688,realized_trigram_yield_per_1000,main_primary_4098,prior_minus_no_context_r1,contrast,,0.4536,3.774666920171103
0.44,-0.003409446776434789,1.0,same_window_sft_target_gaps,5,-0.02305062401540991,donor_null_copy_rate,main_primary_4098,prior_minus_no_context_r1,contrast,,0.88,0.006114627440171496
0.3784,0.10031248283369121,1.0,same_window_sft_target_gaps,5,-0.5919102889574555,matched_excess_copy_rate,main_primary_4098,prior_minus_no_context_r1,contrast,,0.7568,0.7899471420928719
