analysis_id,analysis_status,dimension,stratum_id,row_count,source_cluster_count,target,record_type,record_id,metric,estimate,lower,upper,numerator,denominator,status,unit
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,effect,R8_minus_R1,context_copy_rate,0.40201005025125647,-0.842708471493264,1.7271405888111553,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,2.960960716921803,1.4593381108647447,4.428973900338085,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R0,wer,29.311195133979943,24.86144772770024,34.2029865329127,1783,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R1,wer,28.07825086306099,23.654153113373788,32.716681794218196,1708,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R1,context_copy_rate,1.218274111675127,0.36809815950920244,2.4169654060802945,12,985,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R1,prior_only_token_rate,3.095843935538592,2.03663876257076,4.75540513096426,146,4716,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R8,wer,26.894624362978792,22.251488237088807,31.884959315651717,1636,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R8,context_copy_rate,3.2160804020100504,1.668172690763052,5.158194223395788,32,995,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,cell,R8,prior_only_token_rate,7.749469214437367,6.086945090620196,9.791843070048774,365,4710,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,effect,R8_minus_R1,wer,-1.1836265000821982,-2.890183766974415,0.5634010943684666,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,effect,R8_minus_R1,context_copy_rate,1.9978062903349234,0.6537580108889983,3.499353459637392,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,4.653625278898775,3.2053992132712272,6.175570640363056,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R0,wer,31.856619967184148,25.443884259860113,40.63609674452473,2524,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R1,wer,33.850814085573646,26.478557208889516,44.54778825945105,2682,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R1,context_copy_rate,3.1390134529147984,1.0141948274279855,6.329301917533523,35,1115,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R1,prior_only_token_rate,4.761904761904762,2.873776808039789,8.33834121428554,280,5880,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R8,wer,32.563422945853844,25.027442138746856,43.49862675307733,2580,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R8,context_copy_rate,4.420350291909925,1.6073658351203888,8.244033078442959,53,1199,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,cell,R8,prior_only_token_rate,9.397344228804902,6.670020195482559,14.22823931858725,552,5874,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,effect,R8_minus_R1,wer,-1.2873911397198015,-3.1170385451126776,0.6363708318365305,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,effect,R8_minus_R1,context_copy_rate,1.2813368389951263,-0.5156584783739567,3.462853109340638,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,base,effect,R8_minus_R1,prior_only_token_rate,4.635439466900141,3.0175178623232766,7.130857590282555,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R0,wer,25.141991669822037,21.013584805081425,30.74740036506276,1992,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R1,wer,25.24296352391771,21.03728436144384,31.041223973799625,2000,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R1,context_copy_rate,1.5793848711554448,0.5608974358974359,2.887835740666886,19,1203,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R1,prior_only_token_rate,2.899484536082474,1.697990133188726,5.04715697772706,180,6208,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R8,wer,22.54196642685851,18.492359003963532,28.139772051078054,1786,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R8,context_copy_rate,3.0756442227763925,1.4319743357900603,5.10403008486506,37,1203,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,cell,R8,prior_only_token_rate,6.101914962674456,4.668953496350726,8.248632593341,376,6162,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,effect,R8_minus_R1,wer,-2.700997097059197,-4.272846393942532,-1.3899601766219185,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,effect,R8_minus_R1,context_copy_rate,1.4962593516209477,-0.341296928327645,3.4482758620689653,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,3.2024304265919823,1.3812618146190376,5.0681902472384985,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R0,wer,24.940047961630697,21.080930413734983,30.172203526595148,1976,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R1,wer,24.473053136438217,20.471611622770837,29.9391531530913,1939,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R1,context_copy_rate,1.3344453711426187,0.35810205908683973,2.696650862722175,16,1199,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R1,prior_only_token_rate,2.6217228464419478,1.6645166719573226,4.2346828808150185,161,6141,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R8,wer,22.327401236905214,18.23540430826958,27.88098663724407,1769,7923,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R8,context_copy_rate,4.488778054862843,2.3565677785392665,7.022488723692351,54,1203,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,cell,R8,prior_only_token_rate,7.9139019258779735,5.854764588042004,11.215750895461763,489,6179,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,effect,R8_minus_R1,wer,-2.1456518995330036,-3.4932753892205555,-0.6851025356770593,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,effect,R8_minus_R1,context_copy_rate,3.1543326837202246,1.4563121101101024,5.177473606232452,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d2bdf7e7e9214a9b572ef85ec0e5e3fe6c2569a36dd7b7b866cc9ac9d90409b5,1239,35,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,5.292179079436026,3.851971882846435,7.558860584967788,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R0,wer,29.21912412141809,27.00058417177415,31.538367760583675,3783,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R1,wer,28.840658067505984,26.675006604770648,31.21057612790287,3734,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R1,context_copy_rate,4.779756326148079,3.184699672210224,6.528231431861464,51,1067,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R1,prior_only_token_rate,2.6161437482543524,2.0269568574900125,3.2591863071832,281,10741,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R8,wer,28.068278365644552,25.93149855994225,30.35807387371008,3634,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R8,context_copy_rate,6.085376930063578,4.2365236648652775,8.058682712215319,67,1101,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,cell,R8,prior_only_token_rate,3.3696360420739087,2.728042282337249,4.057460551234739,362,10743,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,effect,R8_minus_R1,wer,-0.772379701861432,-1.37767332695639,-0.1976970358308841,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,effect,R8_minus_R1,context_copy_rate,1.3056206039154992,-0.17797010827946735,2.824524876852795,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,base,effect,R8_minus_R1,prior_only_token_rate,0.7534922938195563,0.27321064660979194,1.2424885906095111,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R0,wer,20.074148451378697,18.403029045580766,21.86938379429268,2599,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R1,wer,19.42534950181509,17.737309713265375,21.22154518766414,2515,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R1,context_copy_rate,3.100088573959256,1.853372960154763,4.513274336283186,35,1129,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R1,prior_only_token_rate,1.4468008626887132,0.9741390579379696,2.048170079204152,161,11128,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R8,wer,19.139569012126362,17.45916207323129,20.937339517472644,2478,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R8,context_copy_rate,4.517271922054916,2.9386304309695523,6.267036251083011,51,1129,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,cell,R8,prior_only_token_rate,1.9581424593550705,1.4689489468767989,2.551718604652865,218,11133,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,effect,R8_minus_R1,wer,-0.2857804896887295,-0.7792178622982983,0.17496916961274567,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,effect,R8_minus_R1,context_copy_rate,1.41718334809566,0.4370629370629371,2.575921817657634,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,0.5113415966663573,0.10395901362939257,0.8536391947479569,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R0,wer,20.475785896346643,18.728431296712223,22.313265823405835,2651,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R1,wer,19.34811153162895,17.642655437150474,21.151481535446308,2505,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R1,context_copy_rate,3.5555555555555554,2.222174779390834,5.0645119705340695,40,1125,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R1,prior_only_token_rate,1.4080741466892435,1.0657182063930235,1.7795981507053693,158,11221,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R8,wer,19.11639762107052,17.434048142267514,20.867221496853418,2475,12947,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R8,context_copy_rate,5.939716312056738,4.170442231841689,7.846594859457252,67,1128,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,cell,R8,prior_only_token_rate,2.2988505747126435,1.8394196791193809,2.795309689152075,258,11223,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,effect,R8_minus_R1,wer,-0.2317139105584296,-0.6948280289617852,0.2195150661741848,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,effect,R8_minus_R1,context_copy_rate,2.384160756501182,1.131829787414848,3.759383953926127,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_d9802a9e56c66fc8b496baa71556b77db30a8fe5e1c876f03d6611556d69afa0,1627,497,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,0.8907764280234001,0.5300831565670775,1.2729159034368085,,,descriptive_percentile_interval,percentage_points
